time,value
0,0.2283906823811876
1,0.38019374736174105
2,0.7524440613514293
3,-1.4744758627189563
4,-1.4440899449965714
5,-0.7786946007969142
6,0.601698980174519
7,0.6759254393539036
8,-0.5876729054446245
9,-2.8654023556706303
10,-0.004700840888885723
11,0.3443832643639727
12,0.09196622089151799
13,0.5775796681561163
14,-0.7509213340542782
15,0.42040932745488496
16,-0.27249043367437625
17,-1.4632166760370937
18,1.1077581412164712
19,0.05648297880857944
20,-0.5628842378244631
21,-1.7108859746285197
22,1.4894379221461984
23,1.6086215920164864
24,0.7553414004816267
25,-0.9691015562328166
26,-1.8672336616292011
27,1.5732345594080976
28,0.899979561826582
29,1.011409941849493
30,-1.4781105782612485
31,-0.996818926266283
32,-0.21827400821677756
33,0.9731286774899257
34,0.7810803759222051
35,0.5813757103556079
36,0.962717157268416
37,-0.753800824958319
38,-0.6568889436776286
39,1.3960906730674605
40,-0.6449220468653294
41,1.6211512161594115
42,-1.6028680458997835
43,-0.212592663994593
44,0.5276416985247093
45,2.5778953346423696
46,0.6329430272694943
47,-0.3929743738593674
48,-0.6423091755514504
49,-1.0060117073250279
50,0.6937762313186155
51,-0.37896086760373
52,-0.27631441187010647
53,-0.461332950467278
54,-1.1829645109804057
55,-0.24353908135487548
56,-0.40009349504737995
57,-0.176938547872385
58,-0.8371332832714533
59,0.27566783045204957
60,-0.39252724333333816
61,0.9714724741753697
62,-0.3456092549049814
63,-0.9774883695941947
64,0.5564381947647211
65,0.5613074356438696
66,0.8628661757239119
67,0.2540154900135855
68,-0.12199111440625605
69,0.2619574421850013
70,1.0536503954349197
71,-0.8947017636318981
72,0.21914729345718503
73,-0.6531231845359916
74,-0.3568339931229712
75,-1.68788570437581
76,0.14555253703037632
77,-0.13409959129580157
78,-1.3296827954092776
79,-0.45389424974729503
80,-1.6795340289389444
81,1.2619957003158475
82,0.6676689057188453
83,-0.5697921908225055
84,0.32253870050186656
85,-0.4412482504457473
86,-1.6100857985978503
87,-2.0347021607273077
88,0.9192523345261403
89,0.9860532623160598
90,0.5441872735363669
91,1.1061356581308044
92,0.38657403179499583
93,-0.30228285501939794
94,1.6294232857832351
95,0.42548625338466695
96,1.7483432562863348
97,-0.42036831213181153
98,0.5143221573385504
99,0.09644721138498302
100,-0.4575152613779196
101,0.3292346750941666
102,0.41930834991295174
103,0.23449731831994708
104,-0.870379518777813
105,-0.7766544513411539
106,0.43843468977663547
107,0.30375306654592843
108,1.2828062355266294
109,0.3397516171230227
110,1.0400386943649116
111,0.032057982627483335
112,0.19259955583271152
113,-0.18879772372013445
114,1.0170809390420579
115,-1.103185926859372
116,0.0817438544764771
117,-0.5223678246158664
118,0.6006352134115577
119,-1.0207057143180343
120,-0.4000446388622093
121,-0.8528650131731634
122,-0.5016514898069384
123,0.34962189802165755
124,-0.5239347604805935
125,-1.9376795048433717
126,-0.7685768491004168
127,0.8157223268577725
128,-0.6529442002301722
129,1.103068732138464
130,1.1293207926421835
131,-0.2852820178789667
132,-0.4484606474138923
133,1.3034423039301044
134,1.450296483129349
135,-2.0461522044983114
136,-1.7972328771972041
137,-0.02265900736654861
138,-0.15456875397323222
139,-0.9907488355212476
140,1.1555539283645453
141,0.6056937556240938
142,0.3215683256582523
143,0.2779611073341493
144,0.6938617302140047
145,-0.3801650315932267
146,0.34713005314231965
147,0.9387964121900252
148,-0.5817629179880861
149,-0.7464054495002341
150,0.8607540714330703
151,1.0048121772551795
152,1.0018377336869668
153,0.8298903377267666
154,1.137655034322472
155,-0.5945567728137725
156,-0.04204610505784604
157,-0.8707069236655698
158,-0.298169348626067
159,0.09340867065069114
160,-0.11735908053537183
161,-1.6223110431449184
162,-0.0019896935229775565
163,0.6261039815545762
164,-0.06472501585710297
165,1.1119834010882566
166,1.146702575986169
167,0.19027947399150644
168,2.2937620915325825
169,0.06412959310328889
170,0.7690384274500736
171,0.7274870828961189
172,-0.4629531977807796
173,1.5179034992968181
174,-1.3201847727405007
175,-1.210756829444607
176,0.592931752301998
177,0.46293028707326755
178,-1.0704411040915274
179,1.326515633058262
180,-0.233386220867601
181,1.174444164568414
182,1.7198697759850536
183,-1.4550258517469312
184,1.2831394364689028
185,0.4115053109588957
186,0.6361292088537354
187,0.14987874904443274
188,-0.6396709617687795
189,1.2167837048217587
190,-0.07622411840906176
191,-0.5491046047476051
192,0.7325602195692849
193,0.47721301432069857
194,-0.5401687518595688
195,-0.08215672191022527
196,-1.3084565334777516
197,0.11281471832688064
198,0.5860595322942876
199,0.6023804220567237
200,-1.0152459717110751
201,-0.08916276596448557
202,-0.2499706458733459
203,-0.2821652024294231
204,0.41471768175391116
205,0.37358863955513566
206,-0.9619908714515252
207,1.6114771028209698
208,2.60106553474869
209,0.44581160176824486
210,1.1516109568575634
211,-0.5837399770176227
212,1.4854364981111046
213,-1.0036794767912671
214,0.7577516591158797
215,0.18714411430383165
216,0.9382024673009229
217,1.304326105617172
218,-1.222566112364591
219,0.6242756132390614
220,0.490578048157594
221,-0.3713984778049271
222,0.777577957631118
223,0.3160734856818802
224,-1.4124737653486972
225,-0.15947267502762483
226,-0.1785831947239095
227,0.9759344278371977
228,0.209292559465765
229,2.6000975883473574
230,-0.20616397152143556
231,-0.025951780099215366
232,1.2819049264194389
233,-0.062175056810925645
234,-0.5959797259141579
235,1.299251641474289
236,0.468520192615902
237,0.4055933259898272
238,0.9708050091387942
239,-0.16434567157233432
240,0.2196825510720234
241,0.3343139160809502
242,1.2353016614419563
243,0.74603180346019
244,0.5012939040454472
245,-0.3898545396934205
246,-1.5732958739070788
247,1.1779648162915066
248,-0.28272813070842867
249,-0.17273114308068457
250,-0.4414605795493856
251,-1.1923613805463964
252,0.7093938619851093
253,1.5082508936339645
254,1.2626585680081714
255,0.4655577368931014
256,0.15297354969825774
257,-0.5652635299142643
258,0.5893832405432254
259,-0.8655107600499676
260,2.314505577428825
261,0.7209837237090271
262,-0.35567099682043146
263,-0.09577088006943205
264,0.5967630501048958
265,1.171969289772193
266,-2.442198120165232
267,1.2919710290254576
268,-0.35588324759612094
269,0.25237602258985437
270,1.3910755487103914
271,-0.17475807459286927
272,0.7210899534337678
273,-0.4093705343634438
274,1.3613529531862032
275,1.0426008559227784
276,-1.7004235054537025
277,-0.1808279421129136
278,-0.0810975697799696
279,-0.16898894912183496
280,0.9619550639542367
281,-1.4774248180310328
282,-2.704413940764849
283,-0.458899897901552
284,1.1122010613452593
285,0.5695417655033045
286,-0.621872742542382
287,-0.16986372613365847
288,0.9031427732792081
289,-1.2845643442296213
290,-0.47783057041116594
291,0.030774624319047303
292,1.316629775794717
293,-0.2602965040385387
294,-1.2506418058933664
295,-1.7072067295714568
296,-1.0912799517334975
297,-1.0060063844238667
298,-1.6971512383223162
299,-0.5790261352279692
300,1.7057725026626231
301,-0.22318761824036787
302,-1.1935038445898312
303,1.790036214803173
304,-1.0241426478664906
305,-1.9216320175027015
306,1.2138813055572053
307,1.458971637369113
308,0.3978164808431815
309,0.44881467040306233
310,-1.0838529820799399
311,-2.3381193729737793
312,1.5621902818314297
313,-0.20480803155430552
314,0.8359277062219838
315,-0.3843958538232277
316,1.9625934464763972
317,0.3302971755686904
318,-0.4990285263478298
319,-1.3530745148958372
320,0.3816924697753389
321,-0.8516412977027651
322,-0.26300426488351375
323,-0.6737573473984871
324,0.6519434927615158
325,-0.64129461108338
326,0.04551533571218415
327,0.551341831238244
328,-0.1052557769610644
329,-2.0005220140096807
330,0.7984465229173568
331,-0.34101574200015317
332,-1.29257968630408
333,-0.007731320893637068
334,0.14928384013647872
335,-0.21120006324300858
336,0.1371513574351728
337,2.0091992668820047
338,-0.6637669023537184
339,0.49051216111010454
340,-0.7611620359294708
341,-1.4264437274241943
342,0.12647604224843811
343,-0.2861616814222936
344,0.2098741877367919
345,-0.29414510586323783
346,-0.6588925116974391
347,0.5672040636423656
348,-0.41735649666707614
349,-0.2658054080111757
350,0.5251849985402546
351,-0.50709160412033
352,-0.31488187041700283
353,0.10393116919994268
354,0.7609739561166537
355,-1.1506032167769635
356,0.6226757796254005
357,0.06986397667319302
358,0.4714191159387805
359,-0.6475690760721909
360,0.6724673760487075
361,-1.527563310624411
362,-0.3343505937731593
363,1.5815812820839898
364,0.3407987304966048
365,0.5822066882135121
366,-0.11411344238960237
367,-1.523018755242918
368,1.7459463135420372
369,-1.3600013125071377
370,-0.6004661214152185
371,-1.39772437926189
372,-0.8759378018541687
373,-0.0720217957890134
374,-0.2047482026049613
375,0.2411019987175787
376,-0.2871317492532976
377,2.0272901970701414
378,0.643357467379353
379,-1.2180722192346396
380,0.9603388475983442
381,-0.3196185643938718
382,-0.7036425671201794
383,0.454112400321712
384,1.6567624123357279
385,0.952838068875125
386,-2.0628053400662285
387,0.7841066333102845
388,0.48527651596617927
389,-0.3367011236636538
390,-0.2733736768769756
391,1.105984975142113
392,-1.0788553348299459
393,0.5901383246085172
394,-1.05306264248223
395,1.1411609464395582
396,-0.08400974486743508
397,1.799207440606949
398,-0.36905900183066653
399,1.0430495352082143
400,-1.2815494870594917
401,-1.7057006644867545
402,1.345756660250983
403,0.3751220309094751
404,-1.0219271101471608
405,0.5786122196530498
406,0.2163287351239845
407,-0.22676512891600056
408,-1.128345117316162
409,0.657946617718353
410,0.9569381676242235
411,-0.6834233985410101
412,-1.092714579657397
413,0.677979169887441
414,-1.5992049499333203
415,-0.5864081647590222
416,1.4876181768056902
417,-0.2956300009039511
418,0.5056942084745766
419,0.21312554311886667
420,0.521036962458595
421,0.8094864610581765
422,-0.5598718329962931
423,1.4922132442046132
424,0.7174018371222495
425,0.16723874291891266
426,0.3159099704306277
427,1.8738601648095694
428,0.45024397163481333
429,1.1150259643351637
430,0.6351743313864139
431,-1.2148859955067435
432,-0.9370530535330698
433,0.4539950176042804
434,-0.09932817784706799
